시도별,시점,합계_면적,합계_생산량,사과_면적,사과_10a생산량,사과_생산량,배_면적,배_10a생산량,배_생산량,복숭아_면적,복숭아_10a생산량,복숭아_생산량,포도_면적,포도_10a생산량,포도_생산량,감귤_면적,감귤_10a생산량,감귤_생산량,감_면적,감_10a생산량,감_생산량,단감_면적,단감_10a생산량,단감_생산량,떫은감_면적,떫은감_10a생산량,떫은감_생산량,자두_면적,자두_10a생산량,자두_생산량,매실_면적,매실_10a생산량,매실_생산량,기타_면적,기타_10a생산량,기타_생산량
강원도,2010,2207.0,12579.0,216.0,705.0,1522.0,218.0,963.0,2100.0,679.0,538.0,3654.0,250.0,1307.0,3267.0,0.0,0.0,0.0,233.0,251.07296,585.0,16.0,550.0,88.0,217.0,229.0,497.0,98.0,204.0,200.0,,,,513.0,244.0,1251.0
강원도,2011,2213.0,10764.0,321.0,320.0,1027.0,161.0,1174.0,1890.0,595.0,592.0,3524.0,232.0,1174.0,2723.0,0.0,0.0,0.0,274.0,227.0073,622.0,14.0,550.0,77.0,260.0,210.0,545.0,56.0,470.0,263.0,,,,574.0,125.0,715.0
강원도,2012,2393.0,10145.0,434.0,328.0,1422.0,164.0,1086.0,1781.0,554.0,434.0,2407.0,232.0,1052.0,2440.0,1.0,0.0,0.0,275.0,241.09091,663.0,9.0,600.0,54.0,266.0,229.0,609.0,77.0,575.0,443.0,,,,656.0,151.0,989.0
강원도,2013,2419.0,12540.0,516.0,500.0,2578.0,132.0,1562.0,2062.0,548.0,418.0,2289.0,209.0,1323.0,2766.0,3.0,533.0,16.0,261.0,342.52874,894.0,8.0,488.0,39.0,253.0,338.0,855.0,75.0,493.0,370.0,,,,675.0,232.0,1565.0
강원도,2014,2472.0,13977.0,522.0,426.0,2225.0,137.0,1134.0,1553.0,538.0,646.0,3478.0,235.0,1456.0,3421.0,0.0,0.0,0.0,280.0,398.57143,1116.0,39.0,167.0,65.0,241.0,436.0,1051.0,72.0,456.0,328.0,,,,688.0,270.0,1856.0
강원도,2015,2832.0,16656.0,721.0,620.0,4472.0,134.0,1432.0,1919.0,596.0,607.0,3619.0,200.0,1328.0,2655.0,0.0,0.0,0.0,266.0,566.16541,1506.0,25.0,264.0,66.0,241.0,598.0,1440.0,74.0,592.0,438.0,,,,841.0,243.0,2047.0
강원도,2016,3230.0,22249.0,831.0,695.0,5778.0,159.0,1459.0,2320.0,558.0,719.0,4012.0,324.0,1680.0,5442.0,0.0,0.0,0.0,278.0,806.11511,2241.0,6.0,533.0,32.0,272.0,812.0,2209.0,37.0,516.0,191.0,,,,1043.0,217.0,2265.0
강원도,2017,3468.5099,22071.0,929.9594,597.0,5550.0,189.8592,1784.0,3387.0,550.7396,728.0,4009.0,288.879,1207.0,3487.0,0.0,0.0,0.0,234.3389,972.52313,2279.0,6.013,499.0,30.0,228.3259,985.0,2249.0,52.2919,425.0,222.0,,,,1222.4419,257.0,3137.0
강원도,2018,3413.329,18953.0,947.2785,581.0,5506.0,181.5154,1253.0,2274.0,558.9479,691.0,3861.0,253.951,1049.0,2663.0,0.0,0.0,0.0,246.4744,760.32237,1874.0,1.1215,357.0,4.0,245.3529,762.0,1870.0,41.45,403.0,167.0,,,,1183.7118,220.0,2608.0
강원도,2019,3640.379,24904.0,1091.9981,960.0,10486.0,203.6151,1513.0,3080.0,590.321,716.0,4224.0,257.539,953.0,2454.0,0.0,0.0,0.0,262.3321,751.33771,1971.0,3.1356,446.0,14.0,259.1965,755.0,1957.0,62.026,356.0,221.0,168.8128,230.0,388.0,1003.7349,207.0,2080.0
강원도,2020,3526.2921,21062.1461,1124.3876,731.0,8215.0,140.1726,845.0,1185.0,583.7486,659.7164650254,3851.0856285551,265.4903,953.0717958838,2530.3131701072,0.0,0.0,0.0,271.5909,714.328129474,1940.0501957915,2.3911,390.6289781441,9.3403294964,269.1998,717.2033063528,1930.7098662951,79.8592,522.2872205064,417.0943959987,158.3661,399.9020288519,633.3092469136,902.6768,253.7224231702,2290.2934503556
강원도,2021,4228.303,38798.0,1578.6705,1489.0,23503.0,133.1493,1209.0,1610.0,734.7417,746.0,5483.0,216.3374,1160.0,2510.0,0.0,0.0,0.0,265.4492,660.39,1753.0,1.8705,390.0,7.0,263.5787,662.0,1746.0,106.3893,612.0,651.0,137.168,351.0,481.0,1056.3976,266.0,2807.0
충청북도,1980,10181.5,85403.9,7615.7,883.0,67246.6,524.9,789.0,4141.5,759.9,877.0,6664.3,728.7,592.0,4313.9,,,,204.7,730.0,1494.3,,,,,,,,,,,,,347.6,444.0,1543.3
충청북도,1981,9941.0,98632.0,7196.0,1077.0,77501.0,479.0,1154.0,5528.0,749.0,776.0,5812.0,905.0,602.0,5448.0,,,,199.0,766.0,1524.0,,,,,,,408.0,678.0,2766.0,,,,5.0,1056.0,53.0
충청북도,1982,8765.0,109233.0,5848.0,1392.0,81404.0,461.0,1277.0,5887.0,600.0,881.0,5286.0,1113.0,1016.0,11308.0,,,,131.0,926.0,1213.0,,,,,,,453.0,666.0,3017.0,,,,159.0,703.0,1118.0
충청북도,1983,8600.0,103361.0,5595.0,1368.0,76540.0,356.0,1313.0,4674.0,737.0,789.0,5815.0,1329.0,933.0,12400.0,,,,83.0,926.0,769.0,,,,,,,451.0,625.0,2819.0,,,,49.0,703.0,344.0
충청북도,1984,8718.0,97530.0,5009.0,1327.0,66469.0,304.0,1184.0,3599.0,897.0,881.0,7903.0,1783.0,833.0,14852.0,,,,75.0,3229.0,2422.0,,,,,,,520.0,387.0,2012.0,,,,130.0,210.0,273.0
충청북도,1985,8668.0,96191.0,4567.0,1310.0,59828.0,292.0,1185.0,3460.0,1138.0,1047.0,11915.0,2015.0,811.0,16342.0,,,,82.0,807.0,662.0,,,,,,,533.0,711.0,3790.0,,,,41.0,473.0,194.0
충청북도,1986,8719.0,100205.0,4292.0,1375.0,59015.0,282.0,1147.0,3235.0,1304.0,999.0,13027.0,2163.0,930.0,20116.0,,,,74.0,772.0,571.0,,,,,,,518.0,732.0,3792.0,,,,86.0,522.0,449.0
충청북도,1987,8265.0,74316.0,4159.0,888.0,36915.0,196.0,805.0,1578.0,1166.0,1027.0,11975.0,2105.0,922.0,19408.0,,,,114.0,830.0,946.0,,,,,,,433.0,718.0,3109.0,,,,92.0,419.0,385.0
충청북도,1988,8347.0,93855.0,4494.0,1260.0,56635.0,204.0,1674.0,3416.0,1103.0,1007.0,11107.0,1952.0,960.0,18739.0,,,,95.0,793.0,753.0,,,,,,,352.0,740.0,2605.0,,,,147.0,408.0,600.0
충청북도,1989,8873.0,95929.0,4839.0,1177.0,56978.0,225.0,1546.0,3478.0,1111.0,1120.0,12443.0,1961.0,953.0,18688.0,,,,79.0,696.0,550.0,,,,,,,343.0,796.0,2730.0,,,,315.0,337.0,1062.0
충청북도,1990,9303.0,88670.0,4977.0,1070.0,53230.0,288.0,1031.0,2968.0,1184.0,1000.0,11840.0,2008.0,794.0,15944.0,,,,97.0,761.0,738.0,,,,,,,356.0,636.0,2264.0,,,,393.0,429.0,1686.0
충청북도,1991,10084.0,83131.0,5433.0,799.0,43405.0,326.0,914.0,2981.0,1134.0,1045.0,11850.0,2357.0,907.0,21378.0,,,,89.0,815.0,725.0,,,,,,,318.0,765.0,2433.0,,,,427.0,84.0,359.0
충청북도,1992,10480.0,104364.0,5565.0,1146.0,63756.0,347.0,912.0,3164.0,1102.0,983.0,10833.0,2533.0,900.0,22797.0,0.0,0.0,0.0,94.0,881.0,828.0,,,,,,,305.0,830.0,2532.0,,,,534.0,85.0,454.0
충청북도,1993,10779.0,109236.0,5232.0,1188.0,62179.0,424.0,721.0,3058.0,1085.0,1017.0,11034.0,3078.0,877.0,26994.0,0.0,0.0,0.0,125.0,823.0,1029.0,,,,,,,294.0,818.0,2405.0,,,,541.0,469.0,2537.0
충청북도,1994,11356.0,122494.0,5210.0,1234.0,64295.0,527.0,576.0,3036.0,1036.0,1101.0,11406.0,3552.0,1039.0,36905.0,0.0,0.0,0.0,157.0,954.0,1497.0,,,,,,,264.0,1104.0,2915.0,,,,610.0,400.0,2440.0
충청북도,1995,12907.0,155494.0,5219.0,1542.0,80472.0,856.0,430.0,3680.0,1082.0,1244.0,13460.0,4881.0,1057.0,51592.0,0.0,0.0,0.0,147.0,1444.0,2123.0,,,,,,,259.0,1085.0,2810.0,,,,463.0,293.0,1357.0
충청북도,1996,12479.0,160930.0,4755.0,1535.0,72984.0,1252.0,295.0,3688.0,1334.0,1186.0,15821.0,4149.0,1434.0,59497.0,0.0,0.0,0.0,305.0,1437.0,4383.0,,,,,,,336.0,1177.0,3955.0,,,,348.0,173.0,602.0
충청북도,1997,13111.0,158317.0,4455.0,1571.0,69982.0,1839.0,335.0,6163.0,1374.0,1292.0,17752.0,4289.0,1288.0,55242.0,0.0,0.0,0.0,365.0,1014.0,3701.0,,,,,,,378.0,1150.0,4347.0,,,,411.0,275.0,1130.0
충청북도,1998,12954.0,143803.0,3911.0,1431.0,55955.0,1994.0,460.0,9165.0,1664.0,1178.0,19602.0,4263.0,1136.0,48428.0,0.0,0.0,0.0,396.0,1183.83838,4688.0,5.0,1184.0,59.0,391.0,1184.0,4629.0,386.0,1289.0,4976.0,,,,340.0,291.0,989.0
충청북도,1999,13132.0,187953.0,3490.0,1653.0,57682.0,2064.0,559.0,11537.0,2036.0,1285.0,26163.0,4361.0,1875.0,81769.0,0.0,0.0,0.0,435.0,1014.48276,4413.0,4.0,852.0,34.0,431.0,1016.0,4379.0,446.0,1193.0,5321.0,,,,300.0,356.0,1068.0
충청북도,2000,13616.0,191150.0,3420.0,1737.0,59390.0,2175.0,818.0,17795.0,2284.0,931.0,21264.0,4543.0,1784.0,81047.0,0.0,0.0,0.0,510.0,1184.11765,6039.0,38.0,949.0,361.0,472.0,1203.0,5678.0,454.0,1075.0,4881.0,,,,230.0,319.0,734.0
충청북도,2001,13368.0,201642.0,3254.0,1629.0,53015.0,2141.0,1173.0,25123.0,2459.0,1270.0,31229.0,4116.0,1979.0,81456.0,0.0,0.0,0.0,534.0,955.80524,5104.0,37.0,0.0,0.0,497.0,1027.0,5104.0,513.0,1011.0,5186.0,,,,351.0,150.71225,529.0
충청북도,2002,13653.0,198797.0,3301.0,1717.0,56677.0,2064.0,1370.0,28285.0,2867.0,1221.0,35006.0,4008.0,1580.0,63326.0,0.0,0.0,0.0,594.0,1023.06397,6077.0,37.0,860.0,318.0,557.0,1034.0,5759.0,515.0,1659.0,8544.0,,,,304.0,290.13158,882.0
충청북도,2003,13632.0,173281.0,3417.0,1499.0,51218.0,1863.0,1029.0,19171.0,3102.0,1189.0,36883.0,3671.0,1353.0,49669.0,0.0,0.0,0.0,686.0,970.69971,6659.0,22.0,900.0,198.0,664.0,973.0,6461.0,527.0,1645.0,8669.0,,,,366.0,276.50273,1012.0
충청북도,2004,13382.0,178438.0,3523.0,1275.0,44928.0,1669.0,1411.0,23545.0,3146.0,1141.0,35896.0,3390.0,1733.0,58749.0,0.0,0.0,0.0,748.0,1127.00535,8430.0,25.0,0.0,0.0,723.0,1166.0,8430.0,504.0,1087.0,5478.0,,,,402.0,351.24378,1412.0
충청북도,2005,13468.0,195825.0,3784.0,1241.0,46964.0,1401.0,1905.0,26684.0,3291.0,1530.0,50352.0,3212.0,1749.0,56178.0,0.0,0.0,0.0,897.0,937.68116,8411.0,6.0,0.0,0.0,891.0,944.0,8411.0,478.0,1075.0,5139.0,,,,405.0,517.77778,2097.0
충청북도,2006,13481.0,186216.0,3996.0,1254.06581,50112.0,1224.0,1984.1156,24286.0,3387.0,1328.0,44979.0,2911.0,1782.0,51874.0,0.0,0.0,0.0,919.0,1020.02176,9374.0,0.0,0.0,0.0,919.0,1020.0,9374.0,344.0,1130.0,3887.0,,,,700.0,243.42857,1704.0
충청북도,2007,13494.0,183854.0,4200.0,1267.0,53202.0,1112.0,2018.0,22439.0,3309.0,1158.0,38318.0,2775.0,1778.0,49340.0,0.0,0.0,0.0,1054.0,1419.54459,14962.0,3.0,1267.0,38.0,1051.0,1420.0,14924.0,265.0,1344.0,3562.0,,,,779.0,260.71887,2031.0
충청북도,2008,14169.0,214249.0,4193.0,1564.0,65577.0,943.0,2292.0,21609.0,3166.0,1389.0,43976.0,2941.0,1883.0,55379.0,0.0,0.0,0.0,1487.0,1419.16611,21103.0,48.0,1275.0,612.0,1439.0,1424.0,20491.0,200.0,1353.0,2706.0,,,,1239.0,314.68927,3899.0
충청북도,2009,14694.0,177665.0,4220.0,1664.0,70234.0,785.0,2497.0,19600.0,3530.0,949.0,33516.0,2775.0,1639.0,45472.0,0.0,0.0,0.0,1650.0,282.9697,4669.0,41.0,154.0,63.0,1609.0,286.0,4606.0,212.0,1139.0,2415.0,,,,1522.0,116.0,1759.0
충청북도,2010,14812.0,162969.0,4252.0,1528.0,64973.0,712.0,2449.0,17439.0,3826.0,877.0,33567.0,2750.0,1514.0,41635.0,0.0,0.0,0.0,1584.0,137.43687,2177.0,27.0,0.0,0.0,1557.0,140.0,2177.0,190.0,841.0,1597.0,,,,1498.0,106.0,1581.0
충청북도,2011,14853.0,129322.0,4158.0,1019.0,42387.0,647.0,2353.0,15222.0,3610.0,789.0,28491.0,2916.0,1310.0,38197.0,0.0,0.0,0.0,1557.0,112.84522,1757.0,11.0,0.0,0.0,1546.0,114.0,1757.0,235.0,531.0,1247.0,,,,1730.0,117.0,2021.0
충청북도,2012,14539.0,138055.0,4016.0,1336.0,53641.0,575.0,1953.0,11228.0,3743.0,791.0,29592.0,2795.0,1363.0,38082.0,0.0,0.0,0.0,1397.0,144.4524,2018.0,5.0,0.0,0.0,1392.0,145.0,2018.0,265.0,492.0,1303.0,,,,1748.0,125.0,2191.0
충청북도,2013,14216.0,138738.0,3867.0,1634.0,63177.0,531.0,2223.0,11803.0,3709.0,701.0,25991.0,2732.0,1189.0,32495.0,0.0,0.0,0.0,1143.0,183.9895,2103.0,6.0,167.0,10.0,1137.0,184.0,2093.0,276.0,394.0,1088.0,,,,1958.0,106.0,2081.0
충청북도,2014,14253.0,137669.0,3877.0,1462.0,56667.0,526.0,2214.0,11647.0,3775.0,670.0,25308.0,2596.0,1476.0,38329.0,0.0,0.0,0.0,970.0,202.37113,1963.0,4.0,0.0,0.0,966.0,203.0,1963.0,251.0,480.0,1204.0,,,,2258.0,113.0,2551.0
충청북도,2015,14610.0,160008.0,3984.0,1738.0,69242.0,502.0,1999.0,10034.0,4174.0,781.0,32592.0,2393.0,1470.0,35179.0,0.0,0.0,0.0,898.0,432.5167,3884.0,2.0,0.0,0.0,896.0,433.0,3884.0,290.0,1404.0,4072.0,,,,2369.0,211.0,5005.0
충청북도,2016,15219.0,157710.0,4087.0,1709.0,69846.0,412.0,1844.0,7597.0,5380.0,897.0,48272.0,1474.0,1195.0,17617.0,0.0,0.0,0.0,851.0,546.06345,4647.0,2.0,750.0,15.0,849.0,546.0,4632.0,400.0,790.0,3161.0,,,,2615.0,251.0,6570.0
충청북도,2017,15129.2812,156583.0,4023.8512,1657.0,66661.0,398.8574,2244.0,8949.0,5827.0551,886.0,51624.0,1146.889,1355.0,15541.0,0.0,0.0,0.0,759.4675,528.1332,4011.0,3.2397,679.0,22.0,756.2278,527.0,3989.0,402.902,571.0,2299.0,,,,2570.259,292.0,7498.0
충청북도,2018,15204.5597,137329.0,4056.1745,1272.0,51580.0,405.0832,1317.0,5336.0,5756.3463,881.0,50690.0,1082.3058,1408.0,15241.0,0.0,0.0,0.0,796.9363,533.04135,4248.0,0.0,0.0,0.0,796.9363,533.0,4248.0,426.4616,693.0,2957.0,,,,2681.252,271.0,7277.0
충청북도,2019,14467.5182,142773.0,3928.5437,1333.0,52376.0,362.2162,2263.0,8196.0,5569.2969,996.0,55465.0,1069.0838,1273.0,13609.0,0.0,0.0,0.0,645.8434,555.55263,3588.0,1.105,633.0,7.0,644.7384,555.0,3581.0,440.877,662.0,2917.0,282.5276,362.0,1022.0,2169.1296,258.0,5600.0
충청북도,2020,13912.4635,120946.0211,3644.9688,1165.0,42477.0,314.6386,1321.0,4157.0,5353.8323,841.8918988373,45073.4804110344,1157.86,1392.2526309173,16120.3363123388,2.0257,0.0,0.0,669.3384,510.2329073646,3415.1847784279,1.7841,690.5119150789,12.3194230769,667.5543,509.7510952069,3402.865355351,486.8773,449.7446688478,2189.70470058,233.9875,414.5332705116,969.9560363384,2048.9349,319.3541601477,6543.3588418683
충청북도,2021,13427.2873,142202.0,3594.1331,1451.0,52133.0,246.0073,1556.0,3827.0,4926.6625,935.0,46063.0,1637.0467,1488.0,24362.0,1.2,0.0,0.0,471.1523,1276.445,6014.0,24.9199,834.0,208.0,446.2324,1301.0,5806.0,486.1139,616.0,2992.0,169.1881,481.0,815.0,1895.7834,316.0,5996.0
충청남도,1980,12339.8,82203.5,6402.9,611.0,39121.7,1489.1,724.0,10781.1,1646.9,916.0,15085.6,1308.0,897.0,11732.8,4.6,395.0,18.2,483.2,538.0,2599.6,,,,,,,,,,,,,1005.1,285.0,2864.5
충청남도,1981,11127.0,94594.0,5908.0,844.0,49864.0,1462.0,944.0,13801.0,1536.0,943.0,14484.0,1344.0,933.0,12540.0,5.0,1550.0,78.0,459.0,527.0,2418.0,,,,,,,247.0,443.0,1094.0,,,,166.0,190.0,315.0
충청남도,1982,10129.0,97787.0,4621.0,927.0,42837.0,1542.0,976.0,15050.0,1372.0,1056.0,14488.0,1647.0,984.0,16206.0,,,,456.0,717.0,3271.0,,,,,,,222.0,468.0,1039.0,,,,269.0,1820.0,4896.0
충청남도,1983,9803.0,109581.0,4012.0,1195.0,47943.0,1623.0,1154.0,18729.0,1550.0,1086.0,16833.0,1958.0,1032.0,20207.0,,,,417.0,863.0,3599.0,,,,,,,165.0,515.0,850.0,,,,78.0,1820.0,1420.0
충청남도,1984,9966.0,103114.0,4025.0,1180.0,47495.0,1745.0,1080.0,18846.0,1602.0,889.0,14242.0,1882.0,975.0,18350.0,,,,420.0,712.0,2990.0,,,,,,,194.0,432.0,838.0,,,,98.0,360.0,353.0
충청남도,1985,9824.0,121962.0,3665.0,1293.0,47388.0,1809.0,1715.0,31024.0,1646.0,996.0,16394.0,2011.0,1141.0,22946.0,,,,355.0,665.0,2361.0,,,,,,,148.0,566.0,838.0,,,,190.0,532.0,1011.0
충청남도,1986,10119.0,127823.0,3866.0,1367.0,52848.0,1679.0,1632.0,27401.0,1771.0,1077.0,19074.0,2144.0,1122.0,24056.0,,,,364.0,853.0,3105.0,,,,,,,112.0,506.0,567.0,,,,183.0,422.0,772.0
충청남도,1987,9906.0,149616.0,4242.0,1840.0,78038.0,1449.0,1711.0,24798.0,1734.0,1183.0,20513.0,2032.0,1123.0,22819.0,,,,251.0,1014.0,2545.0,,,,,,,56.0,561.0,314.0,,,,142.0,415.0,589.0
충청남도,1988,10404.0,153890.0,4727.0,1689.0,79849.0,1543.0,1794.0,27687.0,1623.0,1137.0,18454.0,1989.0,1194.0,23749.0,,,,236.0,730.0,1722.0,,,,,,,61.0,548.0,334.0,,,,225.0,931.0,2095.0
충청남도,1989,9564.0,139706.0,4828.0,1670.0,80611.0,1379.0,1529.0,21079.0,1385.0,1108.0,15346.0,1516.0,1263.0,19147.0,,,,221.0,734.0,1622.0,,,,,,,41.0,671.0,275.0,,,,194.0,838.0,1626.0
충청남도,1990,9947.0,123667.0,4932.0,1515.0,74701.0,1482.0,1091.0,16162.0,1355.0,970.0,13144.0,1519.0,996.0,15129.0,,,,318.0,805.0,2560.0,,,,,,,46.0,572.0,263.0,,,,295.0,579.0,1708.0
충청남도,1991,10050.0,124354.0,4949.0,1350.0,66803.0,1561.0,1228.0,19172.0,1308.0,1242.0,16245.0,1569.0,1203.0,18875.0,,,,332.0,819.0,2720.0,,,,,,,36.0,644.0,232.0,,,,295.0,104.0,307.0
충청남도,1992,10490.0,136717.0,5061.0,1571.0,79515.0,1620.0,1246.0,20188.0,1223.0,1248.0,15263.0,1529.0,1205.0,18424.0,0.0,0.0,0.0,314.0,697.0,2190.0,,,,,,,33.0,648.0,214.0,,,,710.0,130.0,923.0
충청남도,1993,10926.0,139111.0,5044.0,1496.0,75439.0,1730.0,1276.0,22076.0,1196.0,1145.0,13694.0,1760.0,1203.0,21173.0,0.0,0.0,0.0,366.0,791.0,2896.0,,,,,,,34.0,622.0,211.0,,,,796.0,455.0,3622.0
충청남도,1994,11919.0,155546.0,5087.0,1666.0,84731.0,2172.0,1002.0,21768.0,1048.0,1189.0,12461.0,2388.0,1226.0,29277.0,0.0,0.0,0.0,406.0,958.0,3890.0,,,,,,,22.0,848.0,187.0,,,,796.0,406.0,3232.0
충청남도,1995,13204.0,161983.0,4727.0,1802.0,85201.0,3035.0,730.0,22166.0,978.0,1289.0,12606.0,3242.0,1084.0,35143.0,0.0,0.0,0.0,464.0,889.0,4123.0,,,,,,,19.0,674.0,128.0,,,,739.0,354.0,2616.0
충청남도,1996,12089.0,144819.0,4040.0,1556.0,62873.0,3266.0,869.0,28387.0,691.0,1342.0,9273.0,3086.0,1237.0,38174.0,0.0,0.0,0.0,490.0,835.0,4091.0,,,,,,,42.0,682.0,286.0,,,,474.0,366.0,1735.0
충청남도,1997,12537.0,162459.0,3687.0,1811.0,66789.0,3914.0,986.0,38575.0,735.0,1426.0,10481.0,3125.0,1276.0,39875.0,0.0,0.0,0.0,613.0,775.0,4749.0,,,,,,,30.0,700.0,210.0,,,,433.0,411.0,1780.0
충청남도,1998,12855.0,145518.0,3450.0,1313.0,45301.0,4411.0,981.0,43292.0,714.0,1295.0,9246.0,3211.0,1266.0,40651.0,0.0,0.0,0.0,618.0,792.55663,4898.0,154.0,897.0,1381.0,464.0,758.0,3517.0,43.0,666.0,286.0,,,,408.0,452.0,1844.0
충청남도,1999,12630.0,161921.0,2902.0,1703.0,49433.0,4681.0,1011.0,47344.0,744.0,1126.0,8377.0,3322.0,1509.0,50129.0,0.0,0.0,0.0,641.0,786.42746,5041.0,221.0,852.0,1883.0,420.0,752.0,3158.0,38.0,712.0,271.0,,,,302.0,439.0,1326.0
충청남도,2000,12446.0,173319.0,2613.0,1700.0,44413.0,4672.0,1103.0,51552.0,822.0,1267.0,10415.0,3325.0,1797.0,59750.0,0.0,0.0,0.0,698.0,820.63037,5728.0,263.0,949.0,2496.0,435.0,743.0,3232.0,49.0,763.0,374.0,,,,267.0,407.0,1087.0
충청남도,2001,11871.0,184247.0,2228.0,1860.0,41447.0,4595.0,1415.0,65013.0,872.0,1374.0,11981.0,2967.0,1915.0,56818.0,0.0,0.0,0.0,723.0,1080.77455,7814.0,282.0,869.0,2451.0,441.0,1216.0,5363.0,48.0,560.0,269.0,,,,438.0,206.621,905.0
충청남도,2002,11531.0,181025.0,2093.0,1795.0,37570.0,4591.0,1715.0,78849.0,906.0,1326.0,12014.0,2880.0,1563.0,45014.0,0.0,0.0,0.0,577.0,968.80416,5590.0,228.0,944.0,2152.0,349.0,985.0,3438.0,72.0,988.0,711.0,,,,412.0,309.95146,1277.0
충청남도,2003,11290.0,178142.0,2007.0,1765.0,35430.0,4515.0,1700.0,76889.0,972.0,1420.0,13802.0,2784.0,1542.0,42929.0,0.0,0.0,0.0,554.0,1351.98556,7490.0,197.0,1354.0,2667.0,357.0,1351.0,4823.0,57.0,870.0,496.0,,,,401.0,275.81047,1106.0
충청남도,2004,10816.0,201381.0,2000.0,1791.0,35828.0,4207.0,2399.0,101090.0,987.0,1389.0,13709.0,2584.0,1651.0,42662.0,0.0,0.0,0.0,501.0,1262.47505,6325.0,157.0,946.0,1485.0,344.0,1407.0,4840.0,63.0,922.0,581.0,,,,474.0,250.21097,1186.0
충청남도,2005,10503.0,210827.0,2053.0,1899.0,38989.0,3940.0,2672.0,105457.0,1025.0,1586.0,16257.0,2419.0,1743.0,42163.0,0.0,0.0,0.0,460.0,1343.69565,6181.0,137.0,1381.0,1892.0,323.0,1328.0,4289.0,40.0,845.0,338.0,,,,566.0,254.77032,1442.0
충청남도,2006,8165.0,161465.0,1448.0,2193.29268,31759.0,3336.0,2511.69702,83790.0,687.0,1399.0,9611.0,1866.0,1615.0,30136.0,0.0,0.0,0.0,379.0,1281.00264,4855.0,119.0,1290.0,1535.0,260.0,1277.0,3320.0,57.0,946.0,539.0,,,,392.0,197.70408,775.0
충청남도,2007,8281.0,178726.0,1455.0,2027.0,29487.0,3248.0,2980.0,96803.0,744.0,1554.0,11562.0,1845.0,1793.0,33081.0,0.0,0.0,0.0,461.0,1409.97831,6500.0,107.0,1297.0,1388.0,354.0,1444.0,5112.0,45.0,1017.0,458.0,,,,483.0,172.87785,835.0
충청남도,2008,7730.0,168886.0,1441.0,2300.0,33149.0,2798.0,3162.0,88460.0,622.0,1605.0,9983.0,1622.0,1646.0,26698.0,0.0,0.0,0.0,584.0,1527.73973,8922.0,113.0,1293.0,1461.0,471.0,1584.0,7461.0,51.0,1115.0,569.0,,,,612.0,180.55556,1105.0
충청남도,2009,7960.0,158842.0,1495.0,1989.0,29731.0,2773.0,3264.0,90503.0,645.0,1512.0,9755.0,1505.0,1489.0,22416.0,5.0,0.0,0.0,747.0,578.9826,4325.0,125.0,430.0,537.0,622.0,609.0,3788.0,43.0,484.0,208.0,,,,747.0,255.0,1904.0
충청남도,2010,8067.0,117091.0,1632.0,1327.0,21664.0,2786.0,2201.0,61317.0,638.0,1453.0,9268.0,1363.0,1416.0,19296.0,0.0,0.0,0.0,644.0,579.34783,3731.0,78.0,223.0,174.0,566.0,628.0,3557.0,74.0,345.0,255.0,,,,930.0,168.0,1560.0
충청남도,2011,7961.0,99815.0,1648.0,1291.0,21271.0,2668.0,1959.0,52255.0,547.0,1159.0,6338.0,1259.0,1032.0,12996.0,9.0,0.0,0.0,640.0,739.53125,4733.0,97.0,337.0,327.0,543.0,811.0,4406.0,42.0,698.0,293.0,,,,1148.0,168.0,1929.0
충청남도,2012,7863.0,73887.0,1562.0,1148.0,17936.0,2542.0,1202.0,30558.0,551.0,930.0,5123.0,1178.0,966.0,11382.0,0.0,0.0,0.0,659.0,813.96055,5364.0,104.0,303.0,315.0,555.0,910.0,5049.0,49.0,659.0,323.0,,,,1322.0,242.0,3201.0
충청남도,2013,7554.0,105496.0,1408.0,1606.0,22619.0,2382.0,2469.0,58802.0,511.0,881.0,4504.0,1026.0,996.0,10219.0,0.0,0.0,0.0,631.0,933.43899,5890.0,79.0,873.0,690.0,552.0,942.0,5200.0,44.0,975.0,429.0,,,,1552.0,195.0,3033.0
충청남도,2014,7562.0,106813.0,1358.0,1725.0,23427.0,2389.0,2443.0,58354.0,520.0,800.0,4158.0,1000.0,1001.0,10006.0,0.0,0.0,0.0,524.0,1074.42748,5630.0,87.0,741.0,645.0,437.0,1141.0,4985.0,47.0,791.0,372.0,,,,1724.0,282.0,4866.0
충청남도,2015,7428.0,107044.0,1283.0,1914.0,24560.0,2334.0,2395.0,55898.0,515.0,798.0,4108.0,963.0,1200.0,11553.0,0.0,0.0,0.0,534.0,1057.86517,5649.0,47.0,1134.0,533.0,487.0,1051.0,5116.0,77.0,679.0,523.0,,,,1722.0,276.0,4753.0
충청남도,2016,7131.0,105190.0,1600.0,1683.0,26924.0,2094.0,2444.0,51179.0,395.0,980.0,3871.0,1050.0,1309.0,13745.0,0.0,0.0,0.0,493.0,961.05477,4738.0,59.0,453.0,267.0,434.0,1030.0,4471.0,21.0,590.0,124.0,,,,1478.0,312.0,4609.0
충청남도,2017,7424.354,119026.0,1574.2394,1864.0,29343.0,2118.6415,3054.0,64711.0,405.2537,1001.0,4057.0,928.3521,890.0,8259.0,0.0,0.0,0.0,490.5928,1355.91065,6652.0,45.6892,814.0,372.0,444.9036,1412.0,6280.0,28.8492,690.0,199.0,,,,1878.4253,309.0,5805.0
